# <a href=http://climexp.knmi.nl/select.cgi?field=cmip6_tas_mon_one_ssp245>climexp.knmi.nl/select.cgi?field=cmip6_tas_mon_one_ssp245</a>
# activity_id :: CMIP
# ave_region :: lon=  250.312  257.812, lat=   37.500   41.250
# averaging anomalies over region lon=  250.312  257.812, lat=   37.500   41.250
# branch_method :: standard
# cdi :: Climate Data Interface version ?? (http://mpimet.mpg.de/cdi)
# cdo :: Climate Data Operators version 1.9.3 (http://mpimet.mpg.de/cdo)
# cmip6-ng :: \ncontact = cmip6-archive@env.ethz.ch\ndescription = ETH Zurich CMIP6 "next generation" (ng) archive.\ndisclaimer = This dataset is provided "as is", without warranty of any kind.\nfixes = delete latitude bounds; delete longitude bounds; delete time bounds\ngit = 2019-12-17 18:26:09 git@git.iac.ethz.ch:cmip6-ng/cmip6-ng.git: master v1.5-6-g3802cf0\nownership = The ownership of this dataset remains with the original provider\nunfixed_is
# cmor_version :: 3.4.0
# contact :: esmc@nuist.edu.cn
# creation_date :: 2019-06-30T06:03:25Z
# data_specs_version :: 01.00.30
# experiment :: all-forcing simulation of the recent past
# experiment_id :: historical
# external_variables :: areacella
# file :: CMIP6/monthly/tas/tas_mon_one_ssp245_192_033.nc
# forcing_index ::                1
# frequency :: mon
# further_info_url :: https://furtherinfo.es-doc.org/CMIP6.NUIST.NESM3.historical.none.r1i1p1f1
# grid :: T63
# grid_label :: gn
# history ::  2022-02-23 15:46:45 bin/get_index CMIP6/monthly/tas/tas_mon_one_ssp245_192_033.nc -109 -102 37 41 dipole no minfac 30 nearest lsmask CMIP5/monthly/lsmask_cmip3_288.nc all nomissing standardunits cmip6_tas_mon_one_ssp245_-109--102E_37-41N_n_su_+++\nThu Jun 24 11:35:42 2021: ncks -v tas tas_mon_NESM3_ssp245_192_000.nc tmptas_mon_NESM3_ssp245_192_000.nc\nFri Jun 18 23:14:24 2021: cdo -r -f nc4 -z zip remapbil,r192x144 tas_mon_NESM3_historical+ssp245_r1i1p1f1_CEmerged_ETH_native.nc /home/oldenbor/climexp_data/CMIP6/monthly/tas/tas_mon_NESM3_ssp245_r1i1p1f1_192_000.nc\n2019-06-30T06:03:25Z ;rewrote data to be consistent with CMIP for variable tas found in table Amon.
# initialization_index ::                1
# institution :: KNMI Climate Explorer and Nanjing University of Information Science and Technology, Nanjing, 210044, China
# institution_id :: NUIST
# license :: CMIP6 model data produced by Lawrence Livermore PCMDI is licensed under a Creative Commons Attribution ShareAlike 4.0 International License (https://creativecommons.org/licenses). Consult https://pcmdi.llnl.gov/CMIP6/TermsOfUse for terms of use governing CMIP6 output, including citation requirements and proper acknowledgment. Further information about this data, including some limitations, can be found via the further_info_url (recorded as a global attribute in this file) and at https:///pcmdi.llnl.gov/. The data producers and data providers make no warranty, either express or implied, including, but not limited to, warranties of merchantability and fitness for a particular purpose. All liabilities arising from the supply of the information (including any liability arising in negligence) are excluded to the fullest extent permitted by law.
# minimal_valid_fraction ::  30.00
# mip_era :: CMIP6
# nco :: 4.7.2
# nominal_resolution :: 250 km
# operating on NESM3 output prepared for CMIP6
# original_file_hash_codes :: 162af175d28ac27b74a6ac70e8b780e407e1f4bf7e7a4bb0b5d452c48618de78
# original_file_names :: /net/atmos/data/cmip6/historical/Amon/tas/NESM3/r1i1p1f1/gn/tas_Amon_NESM3_historical_r1i1p1f1_gn_185001-201412.nc
# parent_activity_id :: CMIP
# parent_experiment_id :: piControl
# parent_mip_era :: CMIP6
# parent_source_id :: NESM3
# parent_time_units :: days since 1000-01-01 00:00:00
# parent_variant_label :: r1i1p1f1
# physics_index ::                1
# product :: model-output
# realization_index ::                1
# realm :: atmos
# references :: Model described by Cao et al. 2018 GMD   Also see https://www.geosci-model-dev.net/11/2975/2018/gmd-11-2975-2018.pdf
# scripturl01 :: http://climexp.knmi.nl/get_index.cgi?email=$id&field=cmip6_tas_mon_one_ssp245&gridpoints=false&intertype=nearest&lat1=37&lat2=41&lon1=-109&lon2=-102&masktype=all&standardunits=standardunits
# source :: NESM v3 (2016): \naerosol: none\natmos: ECHAM v6.3 (T63; 192 x 96 longitude/latitude; 47 levels; top level 1 Pa)\natmosChem: none\nland: JSBACH v3.1\nlandIce: none\nocean: NEMO v3.4 (NEMO v3.4, tripolar primarily 1deg; 384 x 362 longitude/latitude; 46 levels; top grid cell 0-6 m)\nocnBgchem: none\nseaIce:
# source_id :: NESM3
# source_type :: AOGCM
# sub_experiment :: none
# sub_experiment_id :: none
# table_id :: Amon
# table_info :: Creation Date:(30 April 2019) MD5:cc2ae51c23960ce127b4d68ab3d8ac87
# tas [Celsius] Near-Surface Air Temperature
# title :: spatial statistic of NESM3 output prepared for CMIP6
# tracking_id :: hdl:21.14100/9e1e61f2-0948-40df-a247-da42594dc96f
# variable_id :: tas
# variant_label :: r1i1p1f1
1850  -4.751160      -4.064728       1.332123       5.215363       10.25891       18.98883       24.16034       23.72903       19.43845       9.270264       1.142822      -4.401154    
1851  -3.867645      -2.982452      -4.274536       1.753082       7.098267       15.82761       21.12195       21.70392       17.73273       6.101166      -1.488037      -3.174561    
1852  -4.084961      -4.886017      -1.161652       3.177124       12.10556       17.02423       20.94196       20.25125       16.42252       8.213348     -0.5574036      -8.285797    
1853  -4.321045      -4.847137      -2.661621       3.378235       11.21161       15.59454       25.39587       23.34149       17.89099       6.291229     -0.9905701      -7.484344    
1854  -5.035065      -3.573395       1.038574       3.111816       10.75299       17.78113       19.73096       20.12811       15.91000       7.841278      -2.973145      -8.812714    
1855  -4.938629      -8.783691     -0.2236633       4.428741       10.95471       14.47635       21.78046       20.66940       18.36026       7.894775       1.077850      -4.869568    
1856  -4.337921      -2.761810     -0.4602356       5.999542       10.87625       14.29596       24.02243       24.37054       19.51447       9.945618     -0.8815613      -4.772980    
1857  -1.904785      -3.345093     -0.5837097       5.331757       11.16479       16.39590       20.65518       22.33716       14.55585       10.60266     -0.6351013      -1.995148    
1858 -0.8670349      -5.919708      -1.678406      0.7472229       7.206451       17.11078       21.87851       22.27393       17.28632       6.869080      -1.871277      -4.693512    
1859  -3.649475      -5.039429     -0.3609009       3.920135       8.365265       17.62088       22.67090       23.00735       17.42505       9.695465       1.827637      -4.425690    
1860  -5.072510      -4.171509      -1.893036       6.690979       14.43060       17.33731       25.17868       19.59076       15.06158       7.551208       3.483154      -8.908234    
1861  -5.526886      -2.768494     -0.4109192       5.122345       10.54236       16.14963       20.08432       17.43738       13.54907       7.493500     -0.1220703E-01  -6.626831    
1862  -10.01596      -7.314301      -1.076233       5.380310       9.983887       13.59775       21.95700       18.49197       15.81168       5.801422      0.5209351E-01  -6.488556    
1863  -3.902130      -2.039520      -4.743347       3.003845       11.23965       19.73984       23.81348       18.34479       13.33066       5.995575      0.8051453      -5.339050    
1864  -6.249420      -6.980042      -1.062500       4.239716       10.24152       19.90274       24.93445       23.30862       17.93024       7.470947       1.474487      -6.214874    
1865  -6.880005      -9.615479      -1.869873       6.577209       15.02127       17.68408       24.24786       24.51965       20.49710       9.258087      0.7150269E-01  -4.800323    
1866  -8.171326      -8.389343      -1.154175       5.737854       12.66699       16.07043       21.96072       19.77289       17.34015       8.223724      0.3396606      -2.949707    
1867  -3.515198      -3.472931      -3.380829      0.9158020       8.875305       15.60400       20.90350       21.18661       16.13202       9.233521       2.255463      -6.688385    
1868  -5.187836      -6.478485      -2.287964       2.112244       11.37933       14.81577       22.78580       19.28149       16.53561       8.838898      0.4305725      -5.741394    
1869  -7.086670      -2.617279     -0.9925232       3.290802       10.41208       14.73056       20.97589       20.39740       17.80569       9.932220      0.5401917      -1.539825    
1870  -2.745239      -7.095184      -2.027618       3.473541       11.87854       17.92239       22.85651       20.61411       17.86942       7.782715      -1.914917      -2.526428    
1871  -4.769867      -3.838989      -4.405090       4.685425       10.69308       14.87231       20.13193       21.25275       13.58096       6.809448      -1.781036      -4.262909    
1872  -4.108948      -3.649231      -1.734070       5.426453       11.22183       17.53174       20.73184       19.63568       14.27213       9.817017      0.1986084      -8.665039    
1873  -7.017731      -4.263733      -1.185089       5.575012       10.27643       17.32700       23.75189       20.88397       18.29211       10.27551      0.8039856      -7.219086    
1874  -4.246735      -3.776062      -1.293030       3.235809       7.969666       16.01022       23.09927       21.06592       19.24704       7.464142      -1.887299      -7.112549    
1875  -7.001221      -3.783722     -0.8123779E-01   4.016388       9.397888       17.61267       22.51581       23.52420       16.83655       8.718811      -1.271851      -6.170288    
1876  -6.308380      -3.243256     -0.2434692       5.439056       9.042633       18.75656       24.16544       24.58594       15.91916       11.16293       1.817383      -9.654266    
1877  -9.414764      -6.058685      -4.750641       6.451996       11.05832       19.66510       22.69254       22.87451       17.97684       10.71768     -0.6131287     -0.4426880    
1878  -8.689484      -7.913177      0.1974182       8.025665       13.45697       21.31760       24.19250       26.22659       18.52634       9.652496       1.155487      -3.979797    
1879  -4.999329      -4.139954       1.746429       8.284119       11.23911       20.05420       22.75211       20.61218       18.44199       9.601929      -2.430725      -5.567322    
1880  -3.734070      -2.571350     -0.2528687       5.168365       10.14642       18.91522       20.77502       20.61508       18.28952       9.936066     -0.1072083      -3.889740    
1881 -0.9318542     -0.3294067     -0.2525940       4.253815       12.25021       17.26761       20.02335       20.34470       13.89349       7.540985      0.3540649      -4.350067    
1882  -3.021271      -4.361237      -2.146027       1.528656       11.21790       16.19336       23.36539       19.99423       14.41556       6.195831      -2.904114      -2.188873    
1883  -7.818939      -4.229034       1.420044       6.795258       9.374786       17.67841       19.00269       20.01712       16.98297       7.788788       1.161255      -6.151276    
