# <a href=http://climexp.knmi.nl/select.cgi?field=cmip6_tas_mon_one_ssp245>climexp.knmi.nl/select.cgi?field=cmip6_tas_mon_one_ssp245</a>
# activity_id :: CMIP
# ave_region :: lon=  250.312  257.812, lat=   37.500   41.250
# averaging anomalies over region lon=  250.312  257.812, lat=   37.500   41.250
# branch_method :: standard
# cdi :: Climate Data Interface version ?? (http://mpimet.mpg.de/cdi)
# cdo :: Climate Data Operators version 1.9.3 (http://mpimet.mpg.de/cdo)
# cmip6-ng :: \ncontact = cmip6-archive@env.ethz.ch\ndescription = ETH Zurich CMIP6 "next generation" (ng) archive.\ndisclaimer = This dataset is provided "as is", without warranty of any kind.\nfixes = delete latitude bounds; delete longitude bounds; delete time bounds, re-define time unit\ngit = 2020-06-24 09:18:01 git@git.iac.ethz.ch:cmip6-ng/cmip6-ng.git: master v1.5-78-g7ba973e\nownership = The ownership of this dataset remains with the original provider\nunfixed_is
# cmor_version :: 3.5.0
# comment :: none
# contact :: T. Lovato
# creation_date :: 2020-05-27T09:06:44Z
# data_specs_version :: 01.00.31
# experiment :: all-forcing simulation of the recent past
# experiment_id :: historical
# external_variables :: areacella
# file :: CMIP6/monthly/tas/tas_mon_one_ssp245_192_011.nc
# forcing_index ::                1
# frequency :: mon
# further_info_url :: https://furtherinfo.es-doc.org/CMIP6.CMCC.CMCC-CM2-SR5.historical.none.r1i1p1f1
# grid :: native atmosphere regular grid
# grid_label :: gn
# history ::  2022-02-23 15:45:01 bin/get_index CMIP6/monthly/tas/tas_mon_one_ssp245_192_011.nc -109 -102 37 41 dipole no minfac 30 nearest lsmask CMIP5/monthly/lsmask_cmip3_288.nc all nomissing standardunits cmip6_tas_mon_one_ssp245_-109--102E_37-41N_n_su_+++\nThu Jun 24 09:59:16 2021: ncks -v tas tas_mon_CMCC-CM2-SR5_ssp245_192_000.nc tmptas_mon_CMCC-CM2-SR5_ssp245_192_000.nc\nFri Jun 18 20:47:19 2021: cdo -r -f nc4 -z zip remapbil,r192x144 tas_mon_CMCC-CM2-SR5_historical+ssp245_r1i1p1f1_CEmerged_ETH_native.nc /home/oldenbor/climexp_data/CMIP6/monthly/tas/tas_mon_CMCC-CM2-SR5_ssp245_r1i1p1f1_192_000.nc\n2020-05-27T09:06:44Z ;rewrote data to be consistent with CMIP for variable tas found in table Amon.;\nnone
# initialization_index ::                1
# institution :: KNMI Climate Explorer and Fondazione Centro Euro-Mediterraneo sui Cambiamenti Climatici, Lecce 73100, Italy
# institution_id :: CMCC
# license :: CMIP6 model data produced by CMCC is licensed under a Creative Commons Attribution ShareAlike 4.0 International License (https://creativecommons.org/licenses). Consult https://pcmdi.llnl.gov/CMIP6/TermsOfUse for terms of use governing CMIP6 output, including citation requirements and proper acknowledgment. Further information about this data, including some limitations, can be found via the further_info_url (recorded as a global attribute in this file) and at https:///pcmdi.llnl.gov/. The data producers and data providers make no warranty, either express or implied, including, but not limited to, warranties of merchantability and fitness for a particular purpose. All liabilities arising from the supply of the information (including any liability arising in negligence) are excluded to the fullest extent permitted by law.
# minimal_valid_fraction ::  30.00
# mip_era :: CMIP6
# nco :: 4.7.2
# nominal_resolution :: 100 km
# operating on CMCC-CM2-SR5 output prepared for CMIP6
# original_file_hash_codes :: 2643c8742eb475165e40c79038090a99b3423611f851482b424398e1d90ff2a7
# original_file_names :: /net/atmos/data/cmip6/historical/Amon/tas/CMCC-CM2-SR5/r1i1p1f1/gn/tas_Amon_CMCC-CM2-SR5_historical_r1i1p1f1_gn_185001-201412.nc
# parent_activity_id :: CMIP
# parent_experiment_id :: piControl
# parent_mip_era :: CMIP6
# parent_source_id :: CMCC-CM2-SR5
# parent_time_units :: days since 1850-01-01
# parent_variant_label :: r1i1p1f1
# physics_index ::                1
# product :: model-output
# realization_index ::                1
# realm :: atmos
# references :: none
# run_variant :: 1st realization
# scripturl01 :: http://climexp.knmi.nl/get_index.cgi?email=$id&field=cmip6_tas_mon_one_ssp245&gridpoints=false&intertype=nearest&lat1=37&lat2=41&lon1=-109&lon2=-102&masktype=all&standardunits=standardunits
# source :: CMCC-CM2-SR5 (2016): \naerosol: MAM3\natmos: CAM5.3 (1deg; 288 x 192 longitude/latitude; 30 levels; top at ~2 hPa)\natmosChem: none\nland: CLM4.5 (BGC mode)\nlandIce: none\nocean: NEMO3.6 (ORCA1 tripolar primarly 1 deg lat/lon with meridional refinement down to 1/3 degree in the tropics; 362 x 292 longitude/latitude; 50 vertical levels; top grid cell 0-1 m)\nocnBgchem: none\nseaIce:
# source_id :: CMCC-CM2-SR5
# source_type :: AOGCM
# sub_experiment :: none
# sub_experiment_id :: none
# table_id :: Amon
# table_info :: Creation Date:(05 February 2020) MD5:6a248fd76c55aa6d6f7b3cc6866b5faf
# tas [Celsius] Near-Surface Air Temperature
# title :: spatial statistic of CMCC-CM2-SR5 output prepared for CMIP6
# tracking_id :: hdl:21.14100/0d405b27-f2c3-4622-a665-5e5fde9724d6
# variable_id :: tas
# variant_label :: r1i1p1f1
1850  -7.190155      -5.001373      -3.728485       2.577637       10.39886       16.72183       19.69144       19.17026       15.36548       7.059784     -0.8135071      -6.799469    
1851  -6.981384      -4.948395       3.595947       4.680176       9.720978       16.49902       19.97366       20.51675       16.96796       7.949646      -2.612427      -6.548035    
1852  -7.005676      -5.578888       1.332489       3.393036       12.71127       19.19153       20.68451       19.79395       14.40793       6.294830      0.4827576      -1.954926    
1853  -1.138336      -3.791748      -1.400818       3.283417       10.91855       15.98630       22.25504       21.83276       13.97824       7.135895     -0.7443542      -5.464935    
1854  -9.251038      -3.810944       2.779846       4.467133       12.45734       15.92780       19.43912       19.97906       16.03879       8.352844      -1.012970      0.3019409    
1855  -2.457489      -3.047668     -0.6201477       3.234436       12.30695       19.11188       23.01254       20.49576       15.02075       6.881195      0.6489258      -5.652985    
1856  -3.189178      -3.534729     -0.4668579       5.474609       11.33160       16.54764       20.67960       18.90286       14.22696       7.937744      -1.173920      -9.465607    
1857  -8.129486      -5.791748      -2.817688       4.875519       10.25089       17.31909       19.75006       19.80817       13.70993       4.398499       1.715546      -4.306854    
1858  -4.178467     -0.7268677     -0.1869202       6.369354       9.468201       15.02975       19.65860       20.33832       16.54224       7.232300      0.8234863      -5.358917    
1859  -4.437042      -2.670715     -0.7809143       4.750854       12.53876       17.85117       20.82892       20.41107       17.55142       10.05347     -0.4227905      -6.153625    
1860  -3.311035      -3.403046      -2.874023       6.900848       10.30121       16.93103       20.02365       19.47559       16.68344       8.447601       1.671722      -6.115967    
1861  -8.938690      -6.008759      -1.795166       3.034607       10.99258       17.61533       22.17081       20.05899       16.07767       6.307373      -1.575195      -11.53513    
1862  -13.43741      -5.041473      -1.068817       6.910217       11.97266       16.88055       19.81366       20.16684       15.97562       9.161255      -2.059235      -7.779724    
1863  -9.333130      -4.066071      -4.017670       3.990967       12.24448       16.78799       20.77823       20.93054       16.13733       8.360291      -1.476868      -8.210052    
1864  -9.824341      -8.343475       1.075531       7.382324       13.32574       17.33414       20.39612       19.60898       15.27859       6.078705     -0.5078430      -6.215668    
1865  -12.32996      -6.507782      0.6353760E-01   8.297211       11.98544       18.16638       22.41913       21.19080       15.59171       10.94980       1.850983      -5.981781    
1866  -7.568695      -8.119141       2.084137       8.200470       13.23621       17.79401       21.58694       20.35345       15.03217       6.028137      0.8896790      -9.343384    
1867  -8.187500      -6.358978     -0.3186951       7.496796       12.11475       18.65054       21.32651       20.21585       14.96695       8.151978      0.9954834      -8.425354    
1868  -5.880768      -1.795044      0.5671387       5.706787       11.68741       17.60025       21.28110       20.69482       17.94366       7.842712      -1.462311      -8.379303    
1869  -18.62828      -3.219666     -0.1244812       5.260956       10.96796       16.16510       21.07755       20.58472       14.80536       8.508179      -2.134552      -8.813446    
1870  -11.07059      -8.364105      0.1576233       2.336975       11.30957       18.13303       21.35770       20.19540       14.41235       8.392181       2.024872      -6.322815    
1871  -5.173706      -2.304810      -1.530243       6.247650       12.21600       18.21628       20.86316       20.15881       15.59470       10.92148       1.513000      -6.612061    
1872  -2.445648      -3.642731     -0.9874573       4.333862       13.20001       18.57462       20.80029       20.56924       13.87561       8.758270     -0.8490601      -5.182648    
1873  -9.460480      -7.536896     -0.9923401       6.287659       11.32590       18.59369       21.59991       21.89648       16.54205       8.415649       1.193237      -10.28900    
1874  -5.702484      -3.725800      -1.592499       3.369690       11.48450       17.67767       20.80377       20.65149       15.55923       9.222809      -3.939209      -9.198792    
1875  -7.364014      -5.222412     -0.8416138       4.736267       11.58588       16.09811       20.49539       19.21051       13.62646       7.537079     -0.3549500      -6.019104    
1876  -5.313507      -4.649445       1.169525       5.560699       11.78922       16.30252       21.13318       20.09070       15.27966       9.850525      0.4556274      -6.630005    
1877  -9.584320      -3.702179      0.4101562       6.019684       13.84045       17.37219       22.31384       19.30618       15.99173       7.033783     -0.9177246      -4.255096    
1878  -8.045990      -3.779907     -0.6176453       6.956055       12.74377       17.79852       20.76782       20.09879       14.86633       8.669556      -1.298950      -9.258362    
1879  -12.30875      -10.43402       3.038818       6.724426       12.58560       15.91788       21.08606       21.21414       15.28613       9.480042     -0.4453125      -6.168549    
1880  -8.113373      -4.419952      0.2414551       6.161835       12.50952       18.13092       21.75171       22.84940       15.97528       8.536407      -1.482513      -6.772888    
1881  -6.187927      -5.777618      -2.377533       6.645935       10.29150       15.78372       20.60162       21.32422       16.02518       6.865387      -1.445587      -7.284210    
1882  -7.202484      -5.088684      -4.960907       3.219421       12.70300       17.66937       20.75208       19.53387       14.13840       5.737854      -1.393127      -4.848419    
1883  -8.579559     -0.9417725      -1.435913       6.643921       13.03525       16.67691       22.17972       20.11755       14.85104       9.136505       1.075775      -7.232483    
1884  -12.00146      -8.549713      -1.429993       4.156586       12.41864       17.44852       20.10043       19.96249       15.63461       5.752228      0.2603149      -6.286804    
1885  -7.227417      -4.623840      -1.679169       5.838623       13.59506       18.16336       21.34329       20.03787       15.44745       5.606110      -2.527954      -9.183472    
