# <a href=http://climexp.knmi.nl/select.cgi?field=cmip6_tas_mon_one_ssp245>climexp.knmi.nl/select.cgi?field=cmip6_tas_mon_one_ssp245</a>
# activity_id :: CMIP
# ave_region :: lon=  250.312  257.812, lat=   37.500   41.250
# averaging anomalies over region lon=  250.312  257.812, lat=   37.500   41.250
# branch_method :: standard
# cdi :: Climate Data Interface version ?? (http://mpimet.mpg.de/cdi)
# cdo :: Climate Data Operators version 1.9.3 (http://mpimet.mpg.de/cdo)
# cmip6-ng :: \ncontact = cmip6-archive@env.ethz.ch\ndescription = ETH Zurich CMIP6 "next generation" (ng) archive.\ndisclaimer = This dataset is provided "as is", without warranty of any kind.\nfixes = delete latitude bounds; delete longitude bounds; delete time bounds\ngit = 2019-12-17 18:26:09 git@git.iac.ethz.ch:cmip6-ng/cmip6-ng.git: master v1.5-6-g3802cf0\nownership = The ownership of this dataset remains with the original provider\nunfixed_is
# cmor_version :: 3.4.0
# creation_date :: 2019-06-19T11:21:17Z
# cv_version :: 6.2.20.1
# data_specs_version :: 01.00.29
# experiment :: all-forcing simulation of the recent past
# experiment_id :: historical
# external_variables :: areacella
# file :: CMIP6/monthly/tas/tas_mon_one_ssp245_192_022.nc
# forcing_index ::                3
# frequency :: mon
# further_info_url :: https://furtherinfo.es-doc.org/CMIP6.MOHC.HadGEM3-GC31-LL.historical.none.r1i1p1f3
# grid :: Native N96 grid; 192 x 144 longitude/latitude
# grid_label :: gn
# history ::  2022-02-23 15:45:56 bin/get_index CMIP6/monthly/tas/tas_mon_one_ssp245_192_022.nc -109 -102 37 41 dipole no minfac 30 nearest lsmask CMIP5/monthly/lsmask_cmip3_288.nc all nomissing standardunits cmip6_tas_mon_one_ssp245_-109--102E_37-41N_n_su_+++\nThu Jun 24 10:42:59 2021: ncks -v tas tas_mon_HadGEM3-GC31-LL-f3_ssp245_192_000.nc tmptas_mon_HadGEM3-GC31-LL-f3_ssp245_192_000.nc\nFri Jun 18 22:17:26 2021: cdo -r -f nc4 -z zip remapbil,r192x144 tas_mon_HadGEM3-GC31-LL_historical+ssp245_r1i1p1f3_CEmerged_ETH_native.nc /home/oldenbor/climexp_data/CMIP6/monthly/tas/tas_mon_HadGEM3-GC31-LL-f3_ssp245_r1i1p1f3_192_000.nc\n2019-06-19T11:11:07Z ; CMOR rewrote data to be consistent with CMIP6, CF-1.7 CMIP-6.2 and CF standards.;\n2019-06-19T11:10:54Z MIP Convert v1.1.0, Python v2.7.12, Iris v1.13.0, Numpy v1.13.3, netcdftime v1.4.1.
# initialization_index ::                1
# institution :: KNMI Climate Explorer and Met Office Hadley Centre, Fitzroy Road, Exeter, Devon, EX1 3PB, UK
# institution_id :: MOHC
# license :: CMIP6 model data produced by the Met Office Hadley Centre is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License (https://creativecommons.org/licenses). Consult https://pcmdi.llnl.gov/CMIP6/TermsOfUse for terms of use governing CMIP6 output, including citation requirements and proper acknowledgment. Further information about this data, including some limitations, can be found via the further_info_url (recorded as a global attribute in this file) and at https://ukesm.ac.uk/cmip6. The data producers and data providers make no warranty, either express or implied, including, but not limited to, warranties of merchantability and fitness for a particular purpose. All liabilities arising from the supply of the information (including any liability arising in negligence) are excluded to the fullest extent permitted by law.
# minimal_valid_fraction ::  30.00
# mip_era :: CMIP6
# mo_runid :: u-bg466
# nco :: 4.7.2
# nominal_resolution :: 250 km
# operating on HadGEM3-GC31-LL output prepared for CMIP6
# original_file_hash_codes :: 60bb1107413bb61229c5c04945760f3996648f0c8cf00665e4c03e0f894be199, ea64ffade501fd4b8f93f8ee16ed2f8620af4df1502f525f3c6a7bd8ee0c789d
# original_file_names :: /net/atmos/data/cmip6/historical/Amon/tas/HadGEM3-GC31-LL/r1i1p1f3/gn/tas_Amon_HadGEM3-GC31-LL_historical_r1i1p1f3_gn_185001-194912.nc, /net/atmos/data/cmip6/historical/Amon/tas/HadGEM3-GC31-LL/r1i1p1f3/gn/tas_Amon_HadGEM3-GC31-LL_historical_r1i1p1f3_gn_195001-201412.nc
# parent_activity_id :: CMIP
# parent_experiment_id :: piControl
# parent_mip_era :: CMIP6
# parent_source_id :: HadGEM3-GC31-LL
# parent_time_units :: days since 1850-01-01-00-00-00
# parent_variant_label :: r1i1p1f1
# physics_index ::                1
# product :: model-output
# realization_index ::                1
# realm :: atmos
# scripturl01 :: http://climexp.knmi.nl/get_index.cgi?email=$id&field=cmip6_tas_mon_one_ssp245&gridpoints=false&intertype=nearest&lat1=37&lat2=41&lon1=-109&lon2=-102&masktype=all&standardunits=standardunits
# source :: HadGEM3-GC31-LL (2016): \naerosol: UKCA-GLOMAP-mode\natmos: MetUM-HadGEM3-GA7.1 (N96; 192 x 144 longitude/latitude; 85 levels; top level 85 km)\natmosChem: none\nland: JULES-HadGEM3-GL7.1\nlandIce: none\nocean: NEMO-HadGEM3-GO6.0 (eORCA1 tripolar primarily 1 deg with meridional refinement down to 1/3 degree in the tropics; 360 x 330 longitude/latitude; 75 levels; top grid cell 0-1 m)\nocnBgchem: none\nseaIce: CICE-HadGEM3-GSI8 (eORCA1 tripolar primarily 1 deg; 360 x 330 longitude/l
# source_id :: HadGEM3-GC31-LL
# source_type :: AOGCM AER
# sub_experiment :: none
# sub_experiment_id :: none
# table_id :: Amon
# table_info :: Creation Date:(13 December 2018) MD5:2b12b5db6db112aa8b8b0d6c1645b121
# tas [Celsius] Near-Surface Air Temperature
# title :: spatial statistic of HadGEM3-GC31-LL output prepared for CMIP6
# tracking_id :: hdl:21.14100/b6959414-d5ed-4cd9-a627-59238e52132d
# variable_id :: tas
# variant_label :: r1i1p1f3
1850  -8.629791      -7.778229      -3.204529       4.536285       11.83105       16.98022       19.59988       18.86755       15.06110       6.736267      -2.034698      -4.295776    
1851  -8.441498      -4.682556      -1.639191       4.008362       10.67432       17.26492       22.44919       20.17337       15.26392       6.014893      -1.303101      -8.585175    
1852  -5.944580      -7.567993      -2.175568       1.986176       10.06232       15.00705       21.32733       20.42102       13.93546       4.184326      -3.853638      -8.151062    
1853  -8.636780      -6.249603     -0.2234802       4.968384       12.09354       19.47598       19.98004       18.64304       14.41489       9.887451      -2.628723      -2.020782    
1854  -9.202637      -1.598969      -3.198730       5.419525       9.358459       15.33469       17.64133       18.36581       15.08237       7.800964     -0.8708801      -5.178223    
1855  -5.829437      -2.319611      -4.281158       4.009094       11.47910       16.81305       20.47791       18.78162       15.09335       6.603821      -2.951111      -11.37036    
1856  -9.814240      -6.951263      -1.278687       5.689453       10.54755       17.42316       20.77661       20.33655       16.38641       4.477295     -0.5680542      -8.900848    
1857  -9.758423      -6.462036      -1.218018       6.298950       13.51273       17.04324       21.19547       20.12857       16.71982       9.051361     -0.2788696      -7.550110    
1858  -6.084320      -8.957855      -4.149567       3.386383       10.58914       15.84094       20.05197       19.75626       14.58182       7.244568      -8.027222      -8.019775    
1859  -11.01468      -9.055817     -0.8078613       5.022186       11.34708       20.01953       21.37830       19.28149       14.97635       9.108002       2.025574      -6.788849    
1860  -11.15558      -8.761566     -0.5792236       6.545502       13.15588       17.18604       22.11496       18.35654       16.46271       8.515076      0.8995056      -9.820251    
1861  -10.36441      -8.607819      -1.908173       3.335022       12.19855       17.39807       20.47687       20.03586       15.60370       5.743011      -1.697693      -11.15601    
1862  -12.34988      -6.892029      -1.900696       7.910156       11.39191       17.20123       20.81732       21.39355       15.35736       5.971497      0.9075317      -6.819489    
1863  -10.20300      -2.114319      -2.008972       3.823486       10.66650       17.49902       21.20862       20.97928       16.08600       7.597870      -2.605957      -7.528870    
1864  -6.581757      -4.088135     -0.6784363       3.065216       11.75992       14.54962       19.70166       20.10043       15.41864       6.360168      -2.680359      -9.404510    
1865  -10.09927      -4.549988      -1.189270       4.636353       9.356415       16.11649       20.64978       20.31091       16.73068       8.623627       2.085999      -5.493652    
1866  -8.861603      -4.246887      -1.459351       3.813446       9.347839       16.91461       20.10562       18.58771       13.23282       8.289551      -4.471100      -5.506531    
1867  -9.910461      -7.961548      -2.707184       4.416016       12.43845       18.33557       20.82495       18.39981       15.00681       9.015564      -1.249664      -8.735718    
1868  -4.918427      -6.674561       1.961487       5.479126       9.244751       18.22485       21.42917       20.50305       15.22034       6.131500       0.000000      -6.989838    
1869  -7.372711      -4.974548      0.2205200       5.555603       13.09738       16.33768       21.75775       19.80646       14.44388       9.311646      -2.366119      -8.245697    
1870  -12.50580      -8.393524      -1.928253       1.662781       9.367645       18.51031       22.46909       20.28793       14.47174       7.486053      -3.244873      -7.185944    
1871  -11.03754      -9.574707      -4.013763       4.248810       11.14148       17.22104       20.14496       17.39316       16.93216       8.564270      -1.577209      -2.715912    
1872  -8.616608      -7.754486      -2.452942       2.647278       8.393005       17.32309       19.74310       20.82965       15.65948       8.112122       1.613525      -2.566956    
1873  -9.453918      -4.525482      -1.646332       6.719299       10.02252       18.31418       21.54004       19.23093       17.08612       5.197754      -1.273468      -7.945892    
1874  -16.43393      -6.658630      0.4787292       2.869080       9.760162       13.40005       20.74554       20.10297       15.87512       9.398224      -1.996674      -7.910675    
1875  -10.91052      -8.168945      -4.761047       2.836182       9.824554       18.29135       21.70984       19.49902       16.06326       5.729370     -0.2971191      -7.714355    
1876  -8.506622      -5.471436      -1.328918       5.062653       10.82999       16.07770       20.75931       20.26822       16.73080       9.118225      -2.184753      -9.533264    
1877  -12.58652      -9.912903      -4.891479       2.192017       9.641022       16.36804       20.67581       17.73849       14.32776       7.554077     -0.8723755      -7.524902    
1878  -10.94440      -4.977478      -2.228912       6.203033       9.196442       16.21732       20.20325       20.83258       14.93613       8.666443      0.2572632E-01  -6.785339    
1879  -13.04404      -8.251801      -4.290649       2.908844       14.27011       15.90295       21.01614       20.49338       15.65857       8.581757      -1.308533      -11.19061    
1880  -11.24603      -5.499115      0.4978027       1.988708       7.886841       14.91772       21.64960       19.42023       15.75827       8.437225      0.2603149E-01  -3.945770    
1881  -6.757629      -4.912354      0.6053467       7.050507       12.43027       19.56964       22.59738       20.48706       14.09247       7.440552     -0.6610107E-01  -8.825348    
1882  -9.662018      -4.074890      -5.203430      0.8940735       10.27307       18.09982       21.47971       20.00409       15.21838       10.72354      -3.243378      -9.850586    
1883  -11.80606      -11.35458      -2.291931       3.027954       7.445740       16.11078       20.41287       18.68243       15.48477       7.058105      -4.091522      -9.266266    
1884  -9.978516      -3.343719      -2.130554       2.599945       10.31631       15.56100       20.07986       19.37549       12.39087       6.928131      -5.268799      -7.913361    
1885  -10.53375      -7.537201      -5.692230       4.363708       11.84171       16.38409       20.89334       18.87274       15.32254       7.792542     -0.1514893      -4.168274    
1886  -7.261993      -7.208618      -5.625458       2.583130       9.331909       13.83798       18.43387       19.77588       13.84766       4.958252      -2.054199      -3.851715    
1887  -7.088287      -5.520264      -2.374329       1.470734       10.23520       17.80066       19.91910       18.55334       15.53900       7.609161      -6.079224      -6.377167    
1888  -8.743134      -7.166840     -0.8688049       6.767792       13.00702       17.44785       21.02707       20.37762       15.14545       6.197693      -1.842743      -3.720306    
1889  -8.542023      -7.214386     -0.9893799       2.599762       7.736633       13.98932       21.02032       20.99564       15.11429       5.769012      -1.130432      -6.287323    
